nama;time;Ulasan;ket;Label
@YayanHadiyan-vr2er;5 bulan yang lalu;Seinget saya namanya KIRINYUH sunda.;tidak bermanfaat;0
@makassar5014;1 tahun yang lalu;Daun ini dalam bahasa Makassar bernama Gonrong ( rumput Gonrong),  suku Makassar sering menggunakan daunnya sebagai obat luka;bermanfaat;1
@ajuanrabo3985;1 tahun yang lalu;Terimakasih banyak atas petunjuk yang diberikan kepada saya.;bermanfaat;1
@khumairohkhumairoh5350;3 bulan yang lalu;Mau tanya Bu apa bisa untuk obat batuk pilek & sekak nafas;bermanfaat;1
@Lydya_Vivi;9 bulan yang lalu;Kalau di daerah saya tanaman ini merupakan tumbuhan gulma karena sering tumbuh liar dan bersifat invasif, serta jarang orang yg mengetahui manfaat serta khasiatnya;bermanfaat;1
@UkatSupritna-ti2sp;5 bulan yang lalu;Di daerah saya banyak tumbuh liar;tidak bermanfaat;0
@prana6209;7 bulan yang lalu;Salam..  izin bertanya kak... Apakah ramuan ini bisa di konsumsi dengan membuat beberapa botol langsung atau di saat mau minum aja cara minumnya.... Dan jarak berapa harikah di saat kita mau meminumnya...  Mohon solusinya kk....;bermanfaat;1
@bapaksobihun9502;1 tahun yang lalu;Di daerah saya dikenal daun irian..;bermanfaat;1
@achmaditouwe63;1 tahun yang lalu;"Sangat informative... 

Salam Gotong Royong...
SUKSES BERSAMA";bermanfaat;1
@yulianayuliana6399;1 tahun yang lalu;Di desa ku di ldng bnyk bngt.nm ya pohon gebongan;bermanfaat;1
@irdinBayu;7 bulan yang lalu;Gimana cara mengambil ...berapa banyak daunya bun..;bermanfaat;1
@BangsomadBangsomad;5 bulan yang lalu;Nek di Jawa Timur namanya kolmah;tidak bermanfaat;0
@SandraMustamu;7 bulan yang lalu;Kk apa kah bisah komsumsi stiap hari;tidak bermanfaat;0
@royhanbogor9254;1 tahun yang lalu;hebat 2 bunda mimang sakit lambung kronis;tidak bermanfaat;0
@ImamIsmail-u4h;7 bulan yang lalu;Sakalangkong..;tidak bermanfaat;0
@daenglira5501;7 bulan yang lalu;Klu di kmpng sy namax daun palukka.;tidak bermanfaat;0
@purnomopur6878;7 bulan yang lalu;Daun trinyung;tidak bermanfaat;0
@kaisaldani5610;5 bulan yang lalu;Disini banyak di tepat dua;;
@HendrawatiSiswantochannel;1 tahun yang lalu;ssttsttstststts;tidak bermanfaat;0
@sarisaputra8892;7 bulan yang lalu;Ok;tidak bermanfaat;0
@SandraMustamu;7 bulan yang lalu;Kk apa kah bisah komsumsi stiap hari;tidak bermanfaat;0
@royhanbogor9254;1 tahun yang lalu;hebat 2 bunda mimang sakit lambung kronis;bermanfaat;1
@ImamIsmail-u4h;7 bulan yang lalu;Sakalangkong..;tidak bermanfaat;0
@daenglira5501;7 bulan yang lalu;Klu di kmpng sy namax daun palukka.;tidak bermanfaat;0
@purnomopur6878;7 bulan yang lalu;Daun trinyung;tidak bermanfaat;0
@kaisaldani5610;5 bulan yang lalu;Disini banyak di tepat dua;tidak bermanfaat;0
@HendrawatiSiswantochannel;1 tahun yang lalu;njirrrr……/..;tidak bermanfaat;0
@sarisaputra8892;7 bulan yang lalu;Ok;tidak bermanfaat;0
@bobanweah8176;1 tahun yang lalu;Ditempatku namanya pohon golkar,sering dimusnahkan... ternyata manfaatnya luar biasa;bermanfaat;1
@Komunitas.operator.nusantara96;8 bulan yang lalu;Di lampung banyak siapa yg mau nampung.sya siap suplai;tidak bermanfaat;0
@mainanae1230;9 bulan yang lalu;Itu di tempatku namanya daun lombokan;tidak bermanfaat;0
@SurniSurniati-s2x;7 bulan yang lalu;Ditempatq gonron;tidak bermanfaat;0
@AlvesPaulo-fk3tz;6 bulan yang lalu;Caranya bagaimana untuk kita minum jelaska;tidak bermanfaat;0
@ImeldaKolo-tq4zk;6 bulan yang lalu;Dok utk gejala ginjal boleh jg kow;tidak bermanfaat;0
@odibae7324;2 tahun yang lalu;Lg dicoba bener apa tidak baru 1hri blm terasa.;tidak bermanfaat;0
@metiherawati718;11 bulan yang lalu;Enye enye di kampung aku mah;tidak bermanfaat;0
@nyamanria4487;1 tahun yang lalu;"Terimakasih ilmunya bu. 
Saya mau tanya apakah baik untuk ginjal";bermanfaat;1
@Damangjr05;2 bulan yang lalu;Boleh nggak konsumsi tiap hari;tidak bermanfaat;0
@obisupian7599;5 bulan yang lalu;Jika di tumbuk daun nya apa kah boleh di minum mentah?;tidak bermanfaat;0
@syauqulmuhib4866;9 bulan yang lalu;Apa boleh di konsumsi secara rutin?,,,,,,,;tidak bermanfaat;0
@Salim-z5o;6 bulan yang lalu;Maaf tanya itu aromanya agak menyengt kan???;bermanfaat;1
@BgdheMhu;6 bulan yang lalu;Untuk penyakit kejang bisa kah;tidak bermanfaat;0
@riasari6941;7 bulan yang lalu;Maaf ka boleh nanya kalo buat kista itu daunya di apain ya ka tolong bls ka;bermanfaat;1
@JawirJawirwarda;8 bulan yang lalu;Maaf kalo kenak asam lambung kan kebanyakan orangnya kurus jadi tambah kurus dong kalo konsumsi daun itu;bermanfaat;1
@ArielToto-ez7nc;8 bulan yang lalu;Dengan Cara apa min;tidak bermanfaat;0
@syauqulmuhib4866;9 bulan yang lalu;Apa boleh di konsumsi secara rutin?,,,,,,,;bermanfaat;1
@Salim-z5o;6 bulan yang lalu;Maaf tanya itu aromanya agak menyengt kan???;bermanfaat;1
@BgdheMhu;6 bulan yang lalu;Untuk penyakit kejang bisa kah;bermanfaat;1
@riasari6941;7 bulan yang lalu;Maaf ka boleh nanya kalo buat kista itu daunya di apain ya ka tolong bls ka;bermanfaat;1
@JawirJawirwarda;8 bulan yang lalu;Maaf kalo kenak asam lambung kan kebanyakan orangnya kurus jadi tambah kurus dong kalo konsumsi daun itu;bermanfaat;1
@ArielToto-ez7nc;8 bulan yang lalu;Dengan Cara apa min;tidak bermanfaat;0
@TrivonaKambu;7 bulan yang lalu;Maaf Mau Nanya cara membuat untuk Asam urat;bermanfaat;1
@supriantomiyo4980;6 bulan yang lalu;Minumx berapa kli sehari;bermanfaat;1
@relisnarambe7505;4 bulan yang lalu;Apa ada saset nya bu....?;tidak bermanfaat;0
@ahlanalazka822;1 tahun yang lalu;Bahasa mandar ku nama nya daun pacci paccing biasa di gunakan untuk mengobati luka sayatan;bermanfaat;1
@abdulhalim7159;6 bulan yang lalu;dosis dan caranya bun gimana trima kasih;bermanfaat;1
@MeliMeli-iz3zt;5 bulan yang lalu;Apa bsa buat asam urat kaki sampai bengkak;bermanfaat;1
@yohanessudi8764;1 tahun yang lalu;Mgkn bisa di jelaskan takaran minum tiap hari;tidak bermanfaat;0
@dahlandapa8240;1 tahun yang lalu;Itu tempat saya namanya bebanjaran/ merdekan untuk luka;bermanfaat;1
@dachannel395;8 bulan yang lalu;Untuk pengobatan kista 18 cm gimna cara konsumsi nya bu;bermanfaat;1
@AfkaAhmad;9 bulan yang lalu;Di daerah ku banyak tumbuhan itu di kasih makan ke kambing;bermanfaat;1
@WulanDari-o4y;4 bulan yang lalu;Cara meracik nya bagaimana Bun?;bermanfaat;1
@yogaasna9376;1 tahun yang lalu;Di tempatku namanya daun begenggekan;bermanfaat;1
@muhammadhanifs6497;8 bulan yang lalu;Cara konsumsi utk gagal ginjal;bermanfaat;1
@Indonesia-raya312;1 tahun yang lalu;Kalo utk asam urat brp takaran daun dan airnya mbk,,???;bermanfaat;1
@vins.Titijing;1 tahun yang lalu;Rupanya ada manfaatnya, didaerah kita banyak hanya tdk tau gunanya;bermanfaat;1
@puguh.5758;3 bulan yang lalu;di jerman itu namanya Srünen;tidak bermanfaat;0
@marselmancek1297;6 bulan yang lalu;Kl mkn menta gk knpa2 ya..saya sering mkn menta aj daunnya..;bermanfaat;1
@dharmaagung2656;6 bulan yang lalu;Dibali namanya daun angrong;tidak bermanfaat;0
@ketikasetyo7573;5 bulan yang lalu;Kak klu mah cra penyajian nya kek mna kak;tidak bermanfaat;0
@Salim-z5o;6 bulan yang lalu;Coba jelas kandungannya biar yg mau manfaatin daun itu g ragu2...;tidak bermanfaat;0
@RendiczCz;10 bulan yang lalu;D daerah sya mah daun karinyuh bau Ngan;tidak bermanfaat;0
@puguh.5758;3 bulan yang lalu;di jerman itu namanya Srünen;tidak bermanfaat;0
@marselmancek1297;6 bulan yang lalu;Kl mkn menta gk knpa2 ya..saya sering mkn menta aj daunnya..;tidak bermanfaat;0
@dharmaagung2656;6 bulan yang lalu;Dibali namanya daun angrong;tidak bermanfaat;0
@ketikasetyo7573;5 bulan yang lalu;Kak klu mah cra penyajian nya kek mna kak;tidak bermanfaat;0
@Salim-z5o;6 bulan yang lalu;Coba jelas kandungannya biar yg mau manfaatin daun itu g ragu2...;tidak bermanfaat;0
@RendiczCz;10 bulan yang lalu;D daerah sya mah daun karinyuh bau Ngan;tidak bermanfaat;0
@yahyasunarya461;6 bulan yang lalu;Krinyu ini mh;bermanfaat;1
@dennywidjaja9684;7 bulan yang lalu;Disini namanya pohpohan;bermanfaat;1
@dimasprasetyo4100;1 tahun yang lalu;Di Wonogiri ini nmanya dong kiter ya;tidak bermanfaat;0
@novitaria1636;1 tahun yang lalu;Buat wasir bisa kak;tidak bermanfaat;0
@jidinjidin487;7 bulan yang lalu;Klu untuk obat diabetes kering apa;bermanfaat;1
@olishandayani-ec1ro;10 bulan yang lalu;Buat wareng bisa gak..kulit ku kena wareng;tidak bermanfaat;0
@basohafis6644;7 bulan yang lalu;Saruneng;bermanfaat;1
@suryonosuryono7997;1 tahun yang lalu;Ini kalo ditempatku namanya daun srunen memang selalu dibuwang karna tdk tau kegunaanya.;tidak bermanfaat;0
@tahikuda9354;1 tahun yang lalu;aku sering kalau luka langsung gosok pake ini;bermanfaat;1
@NombertusNgongoKii;4 bulan yang lalu;Penggunaanya kira2 berapa kali sehari;tidak bermanfaat;0
@raysalilman5333;8 bulan yang lalu;Bisa ga untuk sakit tulang lutut, berapa lembar;bermanfaat;1
@wijiyantoyanto9267;1 tahun yang lalu;"Untuk lambung di butuh kan 
 Berapan lembar";bermanfaat;1
@igedesuryanata-lr5tt;1 tahun yang lalu;Kalau daerah bali apa nama tanaman itu buk, karena agak susah membedakan tumbuhan itu dengan tanamanan yg sejenisnya;tidak bermanfaat;0
@fatwae8207;1 tahun yang lalu;Maaf bu mau nanya daun ini klo di konsumsi apa ndak beracun ,mohon di jawab yaa;tidak bermanfaat;0
@GitaGent-hw8nt;10 bulan yang lalu;Kira kira minum ramuan nya berapa kali sehari?;bermanfaat;1
@jankyan76;1 tahun yang lalu;Maaf minta komposisi takaran rebusan nya terus aturan minumnya;bermanfaat;1
@painjol;1 tahun yang lalu;godong rameli nek neng jowo...;tidak bermanfaat;0
@harisharis5450;10 bulan yang lalu;Sejak berapa lana kita menkonsumsi daun  akakacida;bermanfaat;1
@fatwae8207;1 tahun yang lalu;Maaf bu mau nanya daun ini klo di konsumsi apa ndak beracun ,mohon di jawab yaa;bermanfaat;1
@GitaGent-hw8nt;10 bulan yang lalu;Kira kira minum ramuan nya berapa kali sehari?;bermanfaat;1
@jankyan76;1 tahun yang lalu;Maaf minta komposisi takaran rebusan nya terus aturan minumnya;bermanfaat;1
@painjol;1 tahun yang lalu;godong rameli nek neng jowo...;tidak bermanfaat;0
@harisharis5450;10 bulan yang lalu;Sejak berapa lana kita menkonsumsi daun  akakacida;bermanfaat;1
@kygacor3;1 tahun yang lalu;bangus kang;bermanfaat;1
@geasenia772;1 tahun yang lalu;Mungkin di tulungagung di panggil daun lombok an di tempatku;bermanfaat;1
@hamamsulistya9685;1 tahun yang lalu;"Ditempatku namanya ""kemerdekaan """;bermanfaat;1
@hjmracingproduct;6 bulan yang lalu;Kalau d sunda mh jukut bau atau kirinyuh;bermanfaat;1
@mariaismiatun2186;1 tahun yang lalu;Balakacida,nama kerennya di jawa yaitu peper kuwuk;bermanfaat;1
@U_S.24;1 tahun yang lalu;Di tempat saya daun wedusan....pohon liar ga tau manfaatnya;bermanfaat;1
@suparjomatesihparjo4555;1 tahun yang lalu;Di daerahku namanya lempongan;bermanfaat;1
@belimbingcity-uw3rj;1 tahun yang lalu;Bilamemgbenr apakahmakaijamunya direbusnyasmua kalaudirebusnya daunmudanya apakah dauntuanya apakah samasaja trimakasihya;bermanfaat;1
@satriochanal5871;7 bulan yang lalu;Nek pacitan jenege merdekaan;bermanfaat;1
@nskanglion4681;1 tahun yang lalu;Apa ini yg di bilang rumput merdeka yah;bermanfaat;1
@otnayrajyraj8291;1 tahun yang lalu;Apakah daun kasapan;bermanfaat;1
@ekopujianto6733;6 bulan yang lalu;"Klw di Garut MH bukan balakacida eta teh da karinyuh
Di Cikarang bala kacida klw di jakarta brantakan banget";bermanfaat;1
@ulansnb3570;1 tahun yang lalu;Untuk obat luka top cer,  buat sobat jika anda jatuh dari motor lecet,ambil daun remas2 hingga lyu trus tempelkan ke luka;bermanfaat;1
@humaira8227;1 tahun yang lalu;Orang sunda atau di bogor tempat ku namanya daun jabetrak;bermanfaat;1
@royhanbogor9254;1 tahun yang lalu;maxsutku aku lagi sakit lambung kronis;bermanfaat;1
@Rakha9191;7 bulan yang lalu;Itu daun nya berbulu kah ?;bermanfaat;1
@daryono08;1 tahun yang lalu;dtempatku namanya lateng,eh gak taunya banyak manfaatnya.;bermanfaat;1
@hajisukisuki8004;1 tahun yang lalu;carax bagai mana bak;tidak bermanfaat;0
@menitsudalginah6768;8 bulan yang lalu;Di jawa namanya apa ya;tidak bermanfaat;0
@daryono08;1 tahun yang lalu;dtempatku namanya lateng,eh gak taunya banyak manfaatnya.;tidak bermanfaat;0
@hajisukisuki8004;1 tahun yang lalu;carax bagai mana bak;tidak bermanfaat;0
@menitsudalginah6768;8 bulan yang lalu;Di jawa namanya apa ya;tidak bermanfaat;0
@midinbelo6010;1 tahun yang lalu;Di bogor .pohon sumi;tidak bermanfaat;0
@tahirahramli5653;1 tahun yang lalu;"????
Bismillahhiromanirohim.
Assalamualaikum!
Selamat Pagi.
Terima Kasih atas perkongsian.
Daun belakang cida kami panggil daun kelambu rimau yg saya tahu diboleh kurangkan pedarahan dan ubat luka.Ambil daunnya letakan pada tangan putarkan hingga hancur 
Setelah itu letakkan pada luka.Terima Kasih.";bermanfaat;1
@aceamtssport5560;1 tahun yang lalu;Cara menkonsumsi untuk kadar gula gimana Bu di rebus apa di blender;bermanfaat;1
@AmbarSari-f4n;10 bulan yang lalu;Ini beneran gk sh soal nya di tempat ku bnyk;bermanfaat;1
@davidcharleshulu2471;1 tahun yang lalu;Kak kasih solusi nya kak cara makai nya kak minta tolong soalnya bapak aku sudah kenak bejolan Sama penyakit gula,mudah² Han di balas;bermanfaat;1
@sitifatimah-if2yd;2 tahun yang lalu;Lalu apa manfaat nya dikomsumsi mentah ?;bermanfaat;1
@muhammadaliali5074;1 tahun yang lalu;pantesan kmbing gk doyan gk tau nya rumput obat;bermanfaat;1
@sitifatimah-if2yd;2 tahun yang lalu;Bisa di lalap mentah tidak ya?;tidak bermanfaat;0
@sriwidoedoe5;2 tahun yang lalu;Daunnya kalau diusap kasar ya;tidak bermanfaat;0
@ahmadyani9419;1 tahun yang lalu;Apa nama lain dari balakacida?;tidak bermanfaat;0
@dimasprasetyo4100;1 tahun yang lalu;Dong kiter ya;tidak bermanfaat;0
@alisyaalisa1779;1 tahun yang lalu;Daun merdeka nama, y di sy;tidak bermanfaat;0
@anisachanal9069;1 tahun yang lalu;Disebut juga daut kirinyu ya?;tidak bermanfaat;0
@emiemilia157;1 tahun yang lalu;Baunya apa daunnya,,, balakacida;tidak bermanfaat;0
@zainaddin4459;1 tahun yang lalu;"Kalau cuma bilang khasiat sesuatu saya juga tahu. 
Khasiat ini, Khasiat itu, gampaaaang ngomongnya. 
Yg tidak kita tahu
CARA MENGOLAH DAN DOSIS YG TEPAT SAAT MENGGUNAKANNYA.";tidak bermanfaat;0
@anangjamijami2843;1 tahun yang lalu;"Ini pohon nya ba
U gak";tidak bermanfaat;0
@SayangMoa;6 bulan yang lalu;Ngomong nya kayak orang lagi baca puisi, lambat amat;tidak bermanfaat;0
@ishakmustofa8581;1 tahun yang lalu;Rumput Krinyu;tidak bermanfaat;0
@wwnh81;1 tahun yang lalu;"Daun bandotan bukan sih?
Yg bau bandot daunnya";tidak bermanfaat;0
@dlpinalahunde6054;1 tahun yang lalu;Trma ksh sdh berbagi resepx;bermanfaat;1
@anekamanfaattanamanindonesia;1 tahun yang lalu;Terima kasih infonya;bermanfaat;1
@SayangMoa;6 bulan yang lalu;Ngomong nya kayak orang lagi baca puisi, lambat amat;tidak bermanfaat;0
@ishakmustofa8581;1 tahun yang lalu;Rumput Krinyu;bermanfaat;1
@wwnh81;1 tahun yang lalu;"Daun bandotan bukan sih?
Yg bau bandot daunnya";tidak bermanfaat;0
@dlpinalahunde6054;1 tahun yang lalu;Trma ksh sdh berbagi resepx;bermanfaat;1
@anekamanfaattanamanindonesia;1 tahun yang lalu;Terima kasih infonya;bermanfaat;1
@lulisali8890;1 tahun yang lalu;Tnk's infonya.;bermanfaat;1
@anikrahayu140;6 bulan yang lalu;Ditempatku namanya daun marenggo;tidak bermanfaat;0
@RiskyMaulana-r7f;5 bulan yang lalu;Kalo tempat saya namanya daun kemerdekaan;bermanfaat;1
@ErnaWati-wj1fu;8 bulan yang lalu;Trimksih ini untuk menurunkan darah tinggi juga bisa ya..;bermanfaat;1
@sukmaayu5392;1 bulan yang lalu;Bisakah  ini bisa d jadikan obat saraf kejepit;bermanfaat;1
@NurGunanti;7 bulan yang lalu;Buat obat isk bisa g kak;tidak bermanfaat;0
@WaniWan-s7q;6 bulan yang lalu;mau tanya apa yg di rebus daun nya kah atau akar nya;tidak bermanfaat;0
@nurwatirendra6396;11 bulan yang lalu;Di  daerahku namanya daun lombokan;tidak bermanfaat;0
@srifudinudin3192;1 tahun yang lalu;Di tempat ku namanya Bukkeree Komba;tidak bermanfaat;0
@stefanusdemite5129;6 bulan yang lalu;Bisa dimakan mentah kah?;tidak bermanfaat;0
@idhamfauziah2660;4 hari yang lalu;Nenek dg ibu saya dulu nginang, yang ranuan nya, terdiri dari sirih, pinang tua, kapur sirih, dan getah gambo. Ternyata bisa membuat mulut segar dn gigi menjadi kuat dn tdak pernah sakit, sampai usia 78 tahun;bermanfaat;1
@Elyani023;2 minggu yang lalu;selama ini daun siri  hanya sebagai tanaman hias ternyata memiliki manfaat yang luar biasa;bermanfaat;1
@naniuser6906;3 bulan yang lalu (diedit);Temen saya dulu keputihan udah parah sampe bau busuk...ada yg ngasih tahu pake daun sirih d rebus campur garam sedikit hangat2 kuku d cebokin...alhamdulilah sembuh total sampe sekarang..;bermanfaat;1
@Uyun_TwT;6 hari yang lalu;Bener banget bapak aku puny borok di kaki gak sembuh2  walaupun sudah di kasih salep sama mimun obat. Alhamdulilah di kasih daun sirih di borok sembuh MasyaAllah manfaatnya sangat bagus;bermanfaat;1
@AnisaAbdulah-r9p;7 hari yang lalu;Terimakasih atas informasinya semoga bermanfaat untuk kta semua;bermanfaat;1
@TehPoci-s1q;2 bulan yang lalu;Terima kasih ilmunya ,,,barakallah fii Ilmi;bermanfaat;1
@AnastasiaSogesaran;3 minggu yang lalu;Terimakasih dokter atas infoya,,,semoga bermanfaat,,,sehat selalu dokter;bermanfaat;1
@aslindasalim7745;2 bulan yang lalu;Terima kasih doc atas info yang dikongsi, semoga doc sihat selalu.. Salam dari Malaysia;bermanfaat;1
@OtimHusnulhotimah;1 bulan yang lalu;Mksh pk dokter ilmu y sgt bermampaatt ilmu y;bermanfaat;1
@jajangsubari9217;1 bulan yang lalu;Terimakasih atas  penjelasannya;bermanfaat;1
@AidaFirly;2 bulan yang lalu;Terimalasih dokter atas infonya,,,semoga bermamfaat ,,,,sehat slalu dokter;bermanfaat;1
@nengahsuartini5667;1 bulan yang lalu;Terimakasih pak dokter ilmunya akan saya coba;bermanfaat;1
@sopiroh1944;2 minggu yang lalu;Terimakasih ilmunya KK sangat bermanfaat .moga sehat slalu barokalloh;bermanfaat;1
@IkohNursidik;2 minggu yang lalu;Mkasih Dok..sgt bermanpa at;bermanfaat;1
@SuraniSiak;2 bulan yang lalu;Di samping pasar belantik di rumah ku buanyak banget daun sirih siapapun beleh ambil tidak usah beli  silah mengonsumsi daun sirih;bermanfaat;1
@handyboen;3 bulan yang lalu;"TQ OM WIR 

Sambil nonton sambil ngunyah daun sirih";bermanfaat;1
@Kemalawati-ml5ql;1 bulan yang lalu;Alhamdulillah terimakasih informasinya semoga bermanfaat,muudah mudahkan dapat kita dilakukan untuk kesehatan.;bermanfaat;1
@mansukman6620;1 bulan yang lalu;Sangat bermanfaat dan saya sudah mencoba nya;bermanfaat;1
@maisyarotun3035;3 bulan yang lalu;Mks pa infonya pg ini...salam sehat selalu...;bermanfaat;1
@tasyemyemtasy4160;2 bulan yang lalu;"Alhamdhulillah semua betul saya sdh membuktikan, seminggu 3 - 4x minum rebusan daun sirih, air 2 gls jadi 1 gls .
Alhamdhulillah saya pd tanpa parfum bau bdn aman.
Alhamdhulillah sy nanem tumbuh subur siapa saja boleh metik . Untuk infeksi saluran kencing jg bisaada jamur /di bibir kemaluan cebokin rebusan daun sirih sembuh.
Selamat mencoba yaaa
.";bermanfaat;1
@bingahbnn3302;4 minggu yang lalu;Terima kasih dok  ilmumnya;bermanfaat;1
@igendrogunawan-ld2iz;2 bulan yang lalu;Iuar  biasa  memang  daun  sirih  obat  asli  orang  tua  dulu;bermanfaat;1
@sartikanainggolan5135;1 bulan yang lalu;Trims dokter, penjelasannya.;bermanfaat;1
@sasti3385;3 bulan yang lalu;"Masya Allah ternyata daun sirih banyak banget kasiatnya 
Trimakasih Dokter";bermanfaat;1
@Gajahmada-sj7pf;1 bulan yang lalu;Trimakasih banyak baru tahu sangat manfak,at Aamiin;bermanfaat;1
@ilhamgntngilham7323;3 bulan yang lalu;Ooh ,sprti itu pak trimksi atas ilmu ny pak semoga dengan ikthiar ALLAH berikn sya kesmbuhn dri kanker;bermanfaat;1
@Samalawi0811;1 bulan yang lalu;Bagus terimajasihfa dokter  semoga Berman fast;bermanfaat;1
@rosyanibagusxrosyani3602;2 minggu yang lalu;Trimah kasih banyak inponya.;bermanfaat;1
@SalmaDompu-u1d;1 bulan yang lalu;Terima kasih  pak     membagi bagi  raha sia obat  untuk  kita semua;bermanfaat;1
@MulyatnoYanto0406;2 bulan yang lalu;Terimakasih ilmu nya dok;bermanfaat;1
@KebunTerasRumah-KTR;1 bulan yang lalu;Terima Kasih Ilmunya, sangat bermanfaat;bermanfaat;1
@AdeIrawan-e5u;2 bulan yang lalu;Makasih banyak pa, dokter atas berbagi ilmunya;bermanfaat;1
@RumYati-wl8yk;7 hari yang lalu;Terima kasih  bpk  atas sarannya;bermanfaat;1
@HerumbiniHerumbini;1 bulan yang lalu;Terimakasih atas ilmunya;bermanfaat;1
@sasti3385;3 bulan yang lalu;"Masya Allah ternyata daun sirih banyak banget kasiatnya 
Trimakasih Dokter";bermanfaat;1
@Gajahmada-sj7pf;1 bulan yang lalu;Trimakasih banyak baru tahu sangat manfak,at Aamiin;bermanfaat;1
@ilhamgntngilham7323;3 bulan yang lalu;Ooh ,sprti itu pak trimksi atas ilmu ny pak semoga dengan ikthiar ALLAH berikn sya kesmbuhn dri kanker;bermanfaat;1
@Samalawi0811;1 bulan yang lalu;Bagus terimajasihfa dokter  semoga Berman fast;bermanfaat;1
